t,px,py,pz,vx,vy,vz,epx,epy,epz,target_speed,target_alt,target_heading,throttle,aileron,elevator,rudder
45.29,639.956,0,-107.207,14.1616,0,-0.16,639.945,-0.0274703,-107.173,18,120,3.14151,0.216784,0.12,0.08,0
45.3,640.098,0,-107.208,14.1678,0,-0.16,640.086,-0.0269853,-107.189,18,120,3.14151,0.217455,0.12,0.08,0
45.31,640.24,0,-107.21,14.1745,0,-0.16,640.226,-0.0265158,-107.203,18,120,3.14151,0.216208,0.12,0.08,0
45.32,640.381,0,-107.211,14.1621,0,-0.16,640.367,-0.0260377,-107.209,18,120,3.14152,0.217192,0.12,0.08,0
45.33,640.523,0,-107.213,14.1719,0,-0.16,640.508,-0.0255687,-107.224,18,120,3.14152,0.216527,0.12,0.08,0
45.34,640.665,0,-107.215,14.1653,0,-0.16,640.649,-0.0250897,-107.216,18,120,3.14152,0.21717,0.12,0.08,0
45.35,640.807,0,-107.216,14.1717,0,-0.16,640.789,-0.0246077,-107.234,18,120,3.14152,0.216069,0.12,0.08,0
45.36,640.948,0,-107.218,14.1607,0,-0.16,640.93,-0.0241265,-107.256,18,120,3.14152,0.21603,0.12,0.08,0
45.37,641.09,0,-107.219,14.1603,0,-0.16,641.071,-0.0236383,-107.254,18,120,3.14152,0.21745,0.12,0.08,0
45.38,641.231,0,-107.221,14.1745,0,-0.16,641.211,-0.0231387,-107.281,18,120,3.14152,0.21705,0.12,0.08,0
45.39,641.373,0,-107.223,14.1705,0,-0.16,641.157,-0.0598833,-107.328,18,120,3.14142,0.28319,0.12,0.08,0
45.4,641.522,0,-107.224,14.8319,0,-0.16,641.297,-0.0594282,-107.337,18,120,3.14142,0.220133,0.12,0.08,0
45.41,641.664,0,-107.226,14.2013,0,-0.16,641.438,-0.0589754,-107.336,18,120,3.14142,0.219296,0.12,0.08,0
45.42,641.805,0,-107.227,14.193,0,-0.16,641.578,-0.0585189,-107.343,18,120,3.14142,0.218306,0.12,0.08,0
45.43,641.947,0,-107.229,14.1831,0,-0.16,641.718,-0.0580726,-107.319,18,120,3.14142,0.219977,0.12,0.08,0
45.44,642.089,0,-107.231,14.1998,0,-0.16,641.858,-0.057621,-107.335,18,120,3.14142,0.22078,0.12,0.08,0
45.45,642.231,0,-107.232,14.2078,0,-0.16,641.998,-0.0571743,-107.292,18,120,3.14143,0.219868,0.12,0.08,0
45.46,642.373,0,-107.234,14.1987,0,-0.16,642.138,-0.056731,-107.294,18,120,3.14143,0.219693,0.12,0.08,0
45.47,642.515,0,-107.235,14.1969,0,-0.16,642.278,-0.0562894,-107.308,18,120,3.14143,0.220375,0.12,0.08,0
45.48,642.657,0,-107.237,14.2037,0,-0.16,642.418,-0.0558474,-107.327,18,120,3.14143,0.218924,0.12,0.08,0
45.49,642.799,0,-107.239,14.1892,0,-0.16,642.558,-0.0554257,-107.291,18,120,3.14143,0.22011,0.12,0.08,0
45.5,642.941,0,-107.24,14.2011,0,-0.16,642.698,-0.0550082,-107.29,18,120,3.14143,0.218297,0.12,0.08,0
45.51,643.083,0,-107.242,14.183,0,-0.16,642.838,-0.0545829,-107.273,18,120,3.14143,0.218721,0.12,0.08,0
45.52,643.225,0,-107.243,14.1872,0,-0.16,642.978,-0.054154,-107.277,18,120,3.14143,0.219858,0.12,0.08,0
45.53,643.367,0,-107.245,14.1986,0,-0.16,643.118,-0.0537258,-107.287,18,120,3.14144,0.220006,0.12,0.08,0
45.54,643.509,0,-107.247,14.2001,0,-0.16,643.258,-0.0532981,-107.289,18,120,3.14144,0.219358,0.12,0.08,0
45.55,643.651,0,-107.248,14.1936,0,-0.16,643.398,-0.0528559,-107.282,18,120,3.14144,0.219774,0.12,0.08,0
45.56,643.793,0,-107.25,14.1977,0,-0.16,643.538,-0.0523995,-107.286,18,120,3.14144,0.21855,0.12,0.08,0
45.57,643.935,0,-107.251,14.1855,0,-0.16,643.679,-0.0519372,-107.295,18,120,3.14144,0.21914,0.12,0.08,0
45.58,644.077,0,-107.253,14.1914,0,-0.16,643.819,-0.0514825,-107.3,18,120,3.14144,0.219647,0.12,0.08,0
45.59,644.219,0,-107.255,14.1965,0,-0.16,643.64,-0.246099,-107.246,18,120,3.14088,0.328724,0.12,0.08,0
45.6,644.371,0,-107.256,15.2872,0,-0.16,643.779,-0.246257,-107.236,18,120,3.14088,0.224864,0.12,0.08,0
45.61,644.514,0,-107.258,14.2486,0,-0.16,643.918,-0.246415,-107.255,18,120,3.14088,0.224362,0.12,0.08,0
45.62,644.656,0,-107.259,14.2436,0,-0.16,644.057,-0.246572,-107.277,18,120,3.14088,0.223645,0.12,0.08,0
45.63,644.799,0,-107.261,14.2364,0,-0.16,644.196,-0.246723,-107.265,18,120,3.14088,0.225411,0.12,0.08,0
45.64,644.941,0,-107.263,14.2541,0,-0.16,644.335,-0.246879,-107.269,18,120,3.14088,0.226683,0.12,0.08,0
45.65,645.084,0,-107.264,14.2668,0,-0.16,644.474,-0.247044,-107.26,18,120,3.14088,0.223625,0.12,0.08,0
45.66,645.226,0,-107.266,14.2362,0,-0.16,644.613,-0.247216,-107.269,18,120,3.14088,0.225635,0.12,0.08,0
45.67,645.369,0,-107.267,14.2563,0,-0.16,644.753,-0.247385,-107.237,18,120,3.14088,0.226165,0.12,0.08,0
45.68,645.512,0,-107.269,14.2617,0,-0.16,644.892,-0.247553,-107.227,18,120,3.14087,0.224554,0.12,0.08,0
45.69,645.654,0,-107.271,14.2455,0,-0.16,645.031,-0.247726,-107.223,18,120,3.14087,0.225949,0.12,0.08,0
45.7,645.797,0,-107.272,14.2595,0,-0.16,645.17,-0.247895,-107.242,18,120,3.14087,0.224928,0.12,0.08,0
45.71,645.939,0,-107.274,14.2493,0,-0.16,645.309,-0.24806,-107.252,18,120,3.14087,0.224468,0.12,0.08,0
45.72,646.082,0,-107.275,14.2447,0,-0.16,645.448,-0.248226,-107.267,18,120,3.14087,0.223592,0.12,0.08,0
45.73,646.224,0,-107.277,14.2359,0,-0.16,645.587,-0.248391,-107.284,18,120,3.14087,0.225094,0.12,0.08,0
45.74,646.366,0,-107.279,14.2509,0,-0.16,645.726,-0.248562,-107.258,18,120,3.14087,0.224774,0.12,0.08,0
45.75,646.509,0,-107.28,14.2477,0,-0.16,645.865,-0.248739,-107.263,18,120,3.14087,0.223138,0.12,0.08,0
45.76,646.651,0,-107.282,14.2314,0,-0.16,646.004,-0.248929,-107.258,18,120,3.14087,0.226111,0.12,0.08,0
45.77,646.794,0,-107.283,14.2611,0,-0.16,646.143,-0.249127,-107.257,18,120,3.14087,0.224692,0.12,0.08,0
45.78,646.936,0,-107.285,14.2469,0,-0.16,646.282,-0.249325,-107.269,18,120,3.14087,0.225703,0.12,0.08,0
45.79,647.079,0,-107.287,14.257,0,-0.16,646.689,-0.0707829,-107.215,18,120,3.14139,0.118071,0.12,0.08,0
45.8,647.211,0,-107.288,13.1807,0,-0.16,646.829,-0.0703363,-107.236,18,120,3.14139,0.218923,0.12,0.08,0
45.81,647.353,0,-107.29,14.1892,0,-0.16,646.969,-0.0698856,-107.242,18,120,3.14139,0.219549,0.12,0.08,0
45.82,647.494,0,-107.291,14.1955,0,-0.16,647.109,-0.0694317,-107.255,18,120,3.14139,0.220364,0.12,0.08,0
45.83,647.637,0,-107.293,14.2036,0,-0.16,647.249,-0.0689995,-107.263,18,120,3.14139,0.218964,0.12,0.08,0
45.84,647.778,0,-107.295,14.1896,0,-0.16,647.389,-0.0685619,-107.248,18,120,3.1414,0.220473,0.12,0.08,0
45.85,647.92,0,-107.296,14.2047,0,-0.16,647.529,-0.0681183,-107.25,18,120,3.1414,0.219172,0.12,0.08,0
45.86,648.062,0,-107.298,14.1917,0,-0.16,647.669,-0.0676748,-107.273,18,120,3.1414,0.220342,0.12,0.08,0
45.87,648.204,0,-107.299,14.2034,0,-0.16,647.809,-0.0672204,-107.28,18,120,3.1414,0.219308,0.12,0.08,0
45.88,648.346,0,-107.301,14.1931,0,-0.16,647.949,-0.0667712,-107.307,18,120,3.1414,0.218513,0.12,0.08,0
45.89,648.488,0,-107.303,14.1851,0,-0.16,648.09,-0.0663237,-107.297,18,120,3.1414,0.21787,0.12,0.08,0
45.9,648.63,0,-107.304,14.1787,0,-0.16,648.23,-0.0658712,-107.301,18,120,3.1414,0.2195,0.12,0.08,0
45.91,648.772,0,-107.306,14.195,0,-0.16,648.37,-0.0654102,-107.268,18,120,3.1414,0.221481,0.12,0.08,0
45.92,648.914,0,-107.307,14.2148,0,-0.16,648.51,-0.0649467,-107.249,18,120,3.14141,0.221976,0.12,0.08,0
45.93,649.056,0,-107.309,14.2198,0,-0.16,648.65,-0.0644803,-107.295,18,120,3.14141,0.220549,0.12,0.08,0
45.94,649.198,0,-107.311,14.2055,0,-0.16,648.79,-0.0640083,-107.293,18,120,3.14141,0.220261,0.12,0.08,0
45.95,649.34,0,-107.312,14.2026,0,-0.16,648.93,-0.0635263,-107.304,18,120,3.14141,0.221698,0.12,0.08,0
45.96,649.483,0,-107.314,14.217,0,-0.16,649.07,-0.0630468,-107.324,18,120,3.14141,0.220895,0.12,0.08,0
45.97,649.625,0,-107.315,14.209,0,-0.16,649.21,-0.0625742,-107.342,18,120,3.14141,0.218052,0.12,0.08,0
45.98,649.766,0,-107.317,14.1805,0,-0.16,649.35,-0.0621085,-107.336,18,120,3.14141,0.217742,0.12,0.08,0
45.99,649.908,0,-107.319,14.1774,0,-0.16,649.379,-0.102914,-107.383,18,120,3.1413,0.240757,0.12,0.08,0
46,650.052,0,-107.32,14.4076,0,-0.16,649.519,-0.102547,-107.363,18,120,3.1413,0.218898,0.12,0.08,0
46.01,650.194,0,-107.322,14.189,0,-0.16,649.659,-0.102183,-107.366,18,120,3.1413,0.219823,0.12,0.08,0
46.02,650.336,0,-107.323,14.1982,0,-0.16,649.799,-0.101815,-107.384,18,120,3.1413,0.218919,0.12,0.08,0
46.03,650.478,0,-107.325,14.1892,0,-0.16,649.939,-0.10145,-107.406,18,120,3.1413,0.220015,0.12,0.08,0
46.04,650.62,0,-107.327,14.2002,0,-0.16,650.079,-0.101101,-107.405,18,120,3.1413,0.220421,0.12,0.08,0
46.05,650.762,0,-107.328,14.2042,0,-0.16,650.218,-0.100738,-107.419,18,120,3.14131,0.219683,0.12,0.08,0
46.06,650.904,0,-107.33,14.1968,0,-0.16,650.358,-0.100375,-107.405,18,120,3.14131,0.21985,0.12,0.08,0
46.07,651.046,0,-107.331,14.1985,0,-0.16,650.498,-0.100016,-107.391,18,120,3.14131,0.220437,0.12,0.08,0
46.08,651.188,0,-107.333,14.2044,0,-0.16,650.638,-0.0996602,-107.363,18,120,3.14131,0.221496,0.12,0.08,0
46.09,651.33,0,-107.335,14.215,0,-0.16,650.778,-0.0993018,-107.351,18,120,3.14131,0.219503,0.12,0.08,0
46.1,651.472,0,-107.336,14.195,0,-0.16,650.918,-0.0989537,-107.366,18,120,3.14131,0.221401,0.12,0.08,0
46.11,651.614,0,-107.338,14.214,0,-0.16,651.058,-0.0985966,-107.358,18,120,3.14131,0.220082,0.12,0.08,0
46.12,651.756,0,-107.339,14.2008,0,-0.16,651.198,-0.098252,-107.354,18,120,3.14131,0.218776,0.12,0.08,0
46.13,651.898,0,-107.341,14.1878,0,-0.16,651.338,-0.0979142,-107.37,18,120,3.14131,0.21936,0.12,0.08,0
46.14,652.04,0,-107.343,14.1936,0,-0.16,651.478,-0.0975912,-107.389,18,120,3.14131,0.220609,0.12,0.08,0
46.15,652.182,0,-107.344,14.2061,0,-0.16,651.618,-0.0972691,-107.421,18,120,3.14132,0.22027,0.12,0.08,0
46.16,652.324,0,-107.346,14.2027,0,-0.16,651.758,-0.0969439,-107.432,18,120,3.14132,0.221022,0.12,0.08,0
46.17,652.466,0,-107.347,14.2102,0,-0.16,651.897,-0.0966073,-107.407,18,120,3.14132,0.220131,0.12,0.08,0
46.18,652.608,0,-107.349,14.2013,0,-0.16,652.037,-0.0962596,-107.398,18,120,3.14132,0.220204,0.12,0.08,0
46.19,652.75,0,-107.351,14.202,0,-0.16,651.906,-0.14086,-107.408,18,120,3.14119,0.31695,0.12,0.08,0
46.2,652.902,0,-107.352,15.1695,0,-0.16,652.045,-0.140803,-107.442,18,120,3.14119,0.224153,0.12,0.08,0
46.21,653.044,0,-107.354,14.2415,0,-0.16,652.184,-0.140751,-107.454,18,120,3.14119,0.224836,0.12,0.08,0
46.22,653.187,0,-107.355,14.2484,0,-0.16,652.323,-0.140694,-107.442,18,120,3.14119,0.224694,0.12,0.08,0
46.23,653.329,0,-107.357,14.2469,0,-0.16,652.462,-0.140645,-107.415,18,120,3.14119,0.224935,0.12,0.08,0
46.24,653.472,0,-107.359,14.2493,0,-0.16,652.601,-0.140612,-107.399,18,120,3.14119,0.222992,0.12,0.08,0
46.25,653.614,0,-107.36,14.2299,0,-0.16,652.74,-0.140583,-107.388,18,120,3.14119,0.226565,0.12,0.08,0
46.26,653.757,0,-107.362,14.2657,0,-0.16,652.879,-0.140559,-107.377,18,120,3.14119,0.22496,0.12,0.08,0
46.27,653.899,0,-107.363,14.2496,0,-0.16,653.018,-0.140527,-107.388,18,120,3.14119,0.226193,0.12,0.08,0
46.28,654.042,0,-107.365,14.2619,0,-0.16,653.157,-0.140488,-107.388,18,120,3.14119,0.225148,0.12,0.08,0
46.29,654.184,0,-107.367,14.2515,0,-0.16,653.296,-0.140454,-107.419,18,120,3.1412,0.225475,0.12,0.08,0
46.3,654.327,0,-107.368,14.2547,0,-0.16,653.435,-0.140411,-107.405,18,120,3.1412,0.225994,0.12,0.08,0
46.31,654.47,0,-107.37,14.2599,0,-0.16,653.574,-0.14037,-107.431,18,120,3.1412,0.225753,0.12,0.08,0
46.32,654.612,0,-107.371,14.2575,0,-0.16,653.713,-0.140319,-107.442,18,120,3.1412,0.224358,0.12,0.08,0
46.33,654.755,0,-107.373,14.2436,0,-0.16,653.852,-0.140265,-107.465,18,120,3.1412,0.224685,0.12,0.08,0
46.34,654.897,0,-107.375,14.2469,0,-0.16,653.991,-0.140224,-107.478,18,120,3.1412,0.225203,0.12,0.08,0
46.35,655.04,0,-107.376,14.252,0,-0.16,654.13,-0.140178,-107.445,18,120,3.1412,0.22571,0.12,0.08,0
46.36,655.182,0,-107.378,14.2571,0,-0.16,654.269,-0.140133,-107.454,18,120,3.1412,0.22345,0.12,0.08,0
46.37,655.325,0,-107.379,14.2345,0,-0.16,654.408,-0.140085,-107.451,18,120,3.1412,0.224524,0.12,0.08,0
46.38,655.467,0,-107.381,14.2452,0,-0.16,654.547,-0.140028,-107.48,18,120,3.1412,0.225161,0.12,0.08,0
46.39,655.61,0,-107.383,14.2516,0,-0.16,654.428,-0.268337,-107.471,18,120,3.14084,0.285485,0.12,0.08,0
46.4,655.758,0,-107.384,14.8549,0,-0.16,654.566,-0.268638,-107.458,18,120,3.14084,0.228606,0.12,0.08,0
46.41,655.901,0,-107.386,14.2861,0,-0.16,654.705,-0.268942,-107.452,18,120,3.14083,0.228256,0.12,0.08,0
46.42,656.044,0,-107.387,14.2826,0,-0.16,654.843,-0.269239,-107.452,18,120,3.14083,0.228285,0.12,0.08,0
46.43,656.187,0,-107.389,14.2828,0,-0.16,654.982,-0.269527,-107.459,18,120,3.14083,0.228816,0.12,0.08,0
46.44,656.329,0,-107.391,14.2882,0,-0.16,655.12,-0.26982,-107.467,18,120,3.14083,0.227994,0.12,0.08,0
46.45,656.472,0,-107.392,14.2799,0,-0.16,655.258,-0.270114,-107.465,18,120,3.14083,0.226868,0.12,0.08,0
46.46,656.615,0,-107.394,14.2687,0,-0.16,655.397,-0.270412,-107.451,18,120,3.14083,0.22757,0.12,0.08,0
46.47,656.758,0,-107.395,14.2757,0,-0.16,655.535,-0.270701,-107.502,18,120,3.14083,0.228349,0.12,0.08,0
46.48,656.901,0,-107.397,14.2835,0,-0.16,655.674,-0.270992,-107.491,18,120,3.14083,0.229207,0.12,0.08,0
46.49,657.043,0,-107.399,14.2921,0,-0.16,655.812,-0.271276,-107.486,18,120,3.14083,0.228955,0.12,0.08,0
46.5,657.186,0,-107.4,14.2895,0,-0.16,655.95,-0.271567,-107.472,18,120,3.14083,0.228515,0.12,0.08,0
46.51,657.329,0,-107.402,14.2852,0,-0.16,656.089,-0.271864,-107.491,18,120,3.14083,0.227924,0.12,0.08,0
46.52,657.472,0,-107.403,14.2792,0,-0.16,656.227,-0.272164,-107.474,18,120,3.14083,0.226977,0.12,0.08,0
46.53,657.615,0,-107.405,14.2698,0,-0.16,656.366,-0.272453,-107.505,18,120,3.14083,0.228361,0.12,0.08,0
46.54,657.758,0,-107.407,14.2836,0,-0.16,656.504,-0.272747,-107.515,18,120,3.14083,0.228706,0.12,0.08,0
46.55,657.9,0,-107.408,14.2871,0,-0.16,656.642,-0.273037,-107.525,18,120,3.14083,0.229718,0.12,0.08,0
46.56,658.043,0,-107.41,14.2972,0,-0.16,656.781,-0.273328,-107.507,18,120,3.14083,0.227814,0.12,0.08,0
46.57,658.186,0,-107.411,14.2781,0,-0.16,656.919,-0.273614,-107.5,18,120,3.14083,0.22708,0.12,0.08,0
46.58,658.329,0,-107.413,14.2708,0,-0.16,657.057,-0.273887,-107.501,18,120,3.14083,0.227905,0.12,0.08,0
46.59,658.472,0,-107.415,14.279,0,-0.16,657.145,-0.208883,-107.553,18,120,3.14101,0.229316,0.12,0.08,0
46.6,658.615,0,-107.416,14.2932,0,-0.16,657.283,-0.208845,-107.535,18,120,3.14101,0.227397,0.12,0.08,0
46.61,658.757,0,-107.418,14.274,0,-0.16,657.421,-0.208815,-107.516,18,120,3.14101,0.227942,0.12,0.08,0
46.62,658.9,0,-107.419,14.2794,0,-0.16,657.56,-0.208793,-107.528,18,120,3.14101,0.229251,0.12,0.08,0
46.63,659.043,0,-107.421,14.2925,0,-0.16,657.698,-0.208762,-107.54,18,120,3.14101,0.228804,0.12,0.08,0
46.64,659.186,0,-107.423,14.288,0,-0.16,657.836,-0.208737,-107.535,18,120,3.14101,0.228573,0.12,0.08,0
46.65,659.329,0,-107.424,14.2857,0,-0.16,657.975,-0.208711,-107.541,18,120,3.14101,0.228967,0.12,0.08,0
46.66,659.472,0,-107.426,14.2897,0,-0.16,658.113,-0.208682,-107.509,18,120,3.14101,0.229534,0.12,0.08,0
46.67,659.615,0,-107.427,14.2953,0,-0.16,658.251,-0.208655,-107.507,18,120,3.14101,0.228087,0.12,0.08,0
46.68,659.757,0,-107.429,14.2809,0,-0.16,658.39,-0.208645,-107.493,18,120,3.14101,0.228659,0.12,0.08,0
46.69,659.9,0,-107.431,14.2866,0,-0.16,658.528,-0.208631,-107.492,18,120,3.14101,0.226726,0.12,0.08,0
46.7,660.043,0,-107.432,14.2673,0,-0.16,658.667,-0.208615,-107.492,18,120,3.14101,0.228535,0.12,0.08,0
46.71,660.186,0,-107.434,14.2853,0,-0.16,658.805,-0.208604,-107.485,18,120,3.14101,0.229139,0.12,0.08,0
46.72,660.329,0,-107.435,14.2914,0,-0.16,658.943,-0.208603,-107.496,18,120,3.14101,0.226672,0.12,0.08,0
46.73,660.471,0,-107.437,14.2667,0,-0.16,659.082,-0.208593,-107.502,18,120,3.14101,0.229371,0.12,0.08,0
46.74,660.614,0,-107.439,14.2937,0,-0.16,659.22,-0.20859,-107.487,18,120,3.14101,0.229699,0.12,0.08,0
46.75,660.757,0,-107.44,14.297,0,-0.16,659.358,-0.208582,-107.474,18,120,3.14101,0.228099,0.12,0.08,0
46.76,660.9,0,-107.442,14.281,0,-0.16,659.497,-0.208557,-107.47,18,120,3.14101,0.229826,0.12,0.08,0
46.77,661.043,0,-107.443,14.2983,0,-0.16,659.635,-0.208524,-107.468,18,120,3.14101,0.229305,0.12,0.08,0
46.78,661.186,0,-107.445,14.2931,0,-0.16,659.773,-0.208486,-107.486,18,120,3.14101,0.228831,0.12,0.08,0
46.79,661.329,0,-107.447,14.2883,0,-0.16,660.486,-0.404751,-107.439,18,120,3.14047,0.0151025,0.12,0.08,0
46.8,661.45,0,-107.448,12.151,0,-0.16,660.626,-0.405401,-107.447,18,120,3.14047,0.219253,0.12,0.08,0
46.81,661.592,0,-107.45,14.1925,0,-0.16,660.766,-0.406047,-107.482,18,120,3.14047,0.219626,0.12,0.08,0
46.82,661.734,0,-107.451,14.1963,0,-0.16,660.907,-0.406699,-107.466,18,120,3.14047,0.218364,0.12,0.08,0
46.83,661.876,0,-107.453,14.1836,0,-0.16,661.047,-0.407345,-107.476,18,120,3.14046,0.217742,0.12,0.08,0
46.84,662.018,0,-107.455,14.1774,0,-0.16,661.187,-0.407986,-107.504,18,120,3.14046,0.217301,0.12,0.08,0
46.85,662.16,0,-107.456,14.173,0,-0.16,661.328,-0.40861,-107.493,18,120,3.14046,0.218457,0.12,0.08,0
46.86,662.302,0,-107.458,14.1846,0,-0.16,661.468,-0.409231,-107.487,18,120,3.14046,0.21857,0.12,0.08,0
46.87,662.443,0,-107.459,14.1857,0,-0.16,661.608,-0.40986,-107.492,18,120,3.14046,0.217592,0.12,0.08,0
46.88,662.585,0,-107.461,14.1759,0,-0.16,661.749,-0.410494,-107.49,18,120,3.14046,0.216659,0.12,0.08,0
46.89,662.727,0,-107.463,14.1666,0,-0.16,661.889,-0.411127,-107.461,18,120,3.14046,0.219161,0.12,0.08,0
46.9,662.869,0,-107.464,14.1916,0,-0.16,662.03,-0.411764,-107.456,18,120,3.14046,0.218515,0.12,0.08,0
46.91,663.011,0,-107.466,14.1852,0,-0.16,662.17,-0.412391,-107.463,18,120,3.14045,0.218455,0.12,0.08,0
46.92,663.152,0,-107.467,14.1846,0,-0.16,662.31,-0.413018,-107.461,18,120,3.14045,0.217776,0.12,0.08,0
46.93,663.294,0,-107.469,14.1778,0,-0.16,662.451,-0.413655,-107.489,18,120,3.14045,0.218281,0.12,0.08,0
46.94,663.436,0,-107.471,14.1828,0,-0.16,662.591,-0.414291,-107.481,18,120,3.14045,0.219042,0.12,0.08,0
46.95,663.578,0,-107.472,14.1904,0,-0.16,662.731,-0.414939,-107.483,18,120,3.14045,0.21817,0.12,0.08,0
46.96,663.72,0,-107.474,14.1817,0,-0.16,662.872,-0.415578,-107.493,18,120,3.14045,0.219231,0.12,0.08,0
46.97,663.862,0,-107.475,14.1923,0,-0.16,663.012,-0.41622,-107.478,18,120,3.14045,0.219874,0.12,0.08,0
46.98,664.004,0,-107.477,14.1987,0,-0.16,663.152,-0.41685,-107.48,18,120,3.14044,0.21668,0.12,0.08,0
46.99,664.145,0,-107.479,14.1668,0,-0.16,663.412,0.0810748,-107.532,18,120,-3.14137,0.158443,0.12,0.08,0
47,664.281,0,-107.48,13.5844,0,-0.16,663.553,0.0820707,-107.53,18,120,-3.14137,0.21436,0.12,0.08,0
47.01,664.423,0,-107.482,14.1436,0,-0.16,663.694,0.0830715,-107.526,18,120,-3.14136,0.215789,0.12,0.08,0
47.02,664.564,0,-107.483,14.1579,0,-0.16,663.835,0.0840615,-107.533,18,120,-3.14136,0.215648,0.12,0.08,0
47.03,664.706,0,-107.485,14.1565,0,-0.16,663.976,0.0850514,-107.553,18,120,-3.14136,0.215775,0.12,0.08,0
47.04,664.847,0,-107.487,14.1578,0,-0.16,664.117,0.0860442,-107.56,18,120,-3.14136,0.21525,0.12,0.08,0
47.05,664.989,0,-107.488,14.1525,0,-0.16,664.258,0.0870383,-107.536,18,120,-3.14135,0.215013,0.12,0.08,0
47.06,665.13,0,-107.49,14.1501,0,-0.16,664.399,0.088035,-107.538,18,120,-3.14135,0.214704,0.12,0.08,0
47.07,665.272,0,-107.491,14.147,0,-0.16,664.54,0.089025,-107.528,18,120,-3.14135,0.215055,0.12,0.08,0
47.08,665.413,0,-107.493,14.1506,0,-0.16,664.681,0.090017,-107.537,18,120,-3.14135,0.215573,0.12,0.08,0
47.09,665.555,0,-107.495,14.1557,0,-0.16,664.821,0.0910232,-107.511,18,120,-3.14134,0.215373,0.12,0.08,0
47.1,665.696,0,-107.496,14.1537,0,-0.16,664.962,0.0920149,-107.535,18,120,-3.14134,0.215199,0.12,0.08,0
47.11,665.838,0,-107.498,14.152,0,-0.16,665.103,0.0930064,-107.546,18,120,-3.14134,0.216296,0.12,0.08,0
47.12,665.98,0,-107.499,14.163,0,-0.16,665.244,0.0939923,-107.557,18,120,-3.14134,0.215653,0.12,0.08,0
47.13,666.121,0,-107.501,14.1565,0,-0.16,665.385,0.0949871,-107.544,18,120,-3.14133,0.213758,0.12,0.08,0
47.14,666.263,0,-107.503,14.1376,0,-0.16,665.526,0.0959903,-107.547,18,120,-3.14133,0.215531,0.12,0.08,0
47.15,666.404,0,-107.504,14.1553,0,-0.16,665.667,0.0970012,-107.591,18,120,-3.14133,0.213584,0.12,0.08,0
47.16,666.545,0,-107.506,14.1358,0,-0.16,665.808,0.0980157,-107.633,18,120,-3.14132,0.216024,0.12,0.08,0
47.17,666.687,0,-107.507,14.1602,0,-0.16,665.949,0.0990196,-107.627,18,120,-3.14132,0.216395,0.12,0.08,0
47.18,666.829,0,-107.509,14.1639,0,-0.16,666.09,0.100033,-107.61,18,120,-3.14132,0.216075,0.12,0.08,0
47.19,666.97,0,-107.511,14.1608,0,-0.16,666.173,-0.132752,-107.61,18,120,3.14123,0.224123,0.12,0.08,0
47.2,667.113,0,-107.512,14.2412,0,-0.16,666.314,-0.132547,-107.626,18,120,3.14123,0.21445,0.12,0.08,0
47.21,667.254,0,-107.514,14.1445,0,-0.16,666.455,-0.132343,-107.609,18,120,3.14123,0.214949,0.12,0.08,0
47.22,667.396,0,-107.515,14.1495,0,-0.16,666.596,-0.132137,-107.602,18,120,3.14123,0.215894,0.12,0.08,0
47.23,667.537,0,-107.517,14.1589,0,-0.16,666.736,-0.131933,-107.58,18,120,3.14123,0.215684,0.12,0.08,0
47.24,667.679,0,-107.519,14.1568,0,-0.16,666.877,-0.13173,-107.575,18,120,3.14123,0.216293,0.12,0.08,0
47.25,667.82,0,-107.52,14.1629,0,-0.16,667.018,-0.13153,-107.587,18,120,3.14123,0.21613,0.12,0.08,0
47.26,667.962,0,-107.522,14.1613,0,-0.16,667.159,-0.13133,-107.574,18,120,3.14123,0.215514,0.12,0.08,0
47.27,668.104,0,-107.523,14.1551,0,-0.16,667.3,-0.13113,-107.593,18,120,3.14124,0.21594,0.12,0.08,0
47.28,668.245,0,-107.525,14.1594,0,-0.16,667.441,-0.13092,-107.635,18,120,3.14124,0.215539,0.12,0.08,0
47.29,668.387,0,-107.527,14.1554,0,-0.16,667.581,-0.130714,-107.669,18,120,3.14124,0.215752,0.12,0.08,0
47.3,668.528,0,-107.528,14.1575,0,-0.16,667.722,-0.130517,-107.656,18,120,3.14124,0.215757,0.12,0.08,0
47.31,668.67,0,-107.53,14.1576,0,-0.16,667.863,-0.130322,-107.624,18,120,3.14124,0.216751,0.12,0.08,0
47.32,668.812,0,-107.531,14.1675,0,-0.16,668.004,-0.130125,-107.633,18,120,3.14124,0.216039,0.12,0.08,0
47.33,668.953,0,-107.533,14.1604,0,-0.16,668.145,-0.129931,-107.633,18,120,3.14124,0.214286,0.12,0.08,0
47.34,669.095,0,-107.535,14.1429,0,-0.16,668.286,-0.129734,-107.633,18,120,3.14124,0.216059,0.12,0.08,0
47.35,669.236,0,-107.536,14.1606,0,-0.16,668.427,-0.129539,-107.655,18,120,3.14124,0.214697,0.12,0.08,0
47.36,669.378,0,-107.538,14.147,0,-0.16,668.567,-0.129352,-107.682,18,120,3.14124,0.214665,0.12,0.08,0
47.37,669.519,0,-107.539,14.1467,0,-0.16,668.708,-0.129163,-107.728,18,120,3.14124,0.215425,0.12,0.08,0
47.38,669.661,0,-107.541,14.1543,0,-0.16,668.849,-0.12897,-107.727,18,120,3.14124,0.216713,0.12,0.08,0
